Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Características de roupas esportivas (product.metafields.shopify.activewear-clothing-features),Atividade (product.metafields.shopify.activity),Grupo de idade (product.metafields.shopify.age-group),Características de roupas (product.metafields.shopify.clothing-features),Cor (product.metafields.shopify.color-pattern),Estado (product.metafields.shopify.condition),Tecido (product.metafields.shopify.fabric),Decote (product.metafields.shopify.neckline),Características do vestuário exterior (product.metafields.shopify.outerwear-clothing-features),Tamanho (product.metafields.shopify.size),Tipo de comprimento da manga (product.metafields.shopify.sleeve-length-type),Logotipo esportivo (product.metafields.shopify.sports-logo),Gênero alvo (product.metafields.shopify.target-gender),Tipo de comprimento do top (product.metafields.shopify.top-length-type),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
kit-meia-corinthians-infantil-rikam-c-2-pares-preto-branco-1,Kit Meia Corinthians Infantil Rikam C/ 2 Pares - Preto+Branco,"<h2 data-v-705c2b21="""" id=""product-features-anchor"" class=""features--title"">
    Descrição do produto
  </h2> <div data-v-705c2b21="""" class=""feature__main-content"">
<p data-v-705c2b21="""" class=""features--description"">
      Incentive a paixão pelo Timão desde cedo com o Kit Meia Corinthians Infantil Rikam com 2 Pares! Perfeito para os pequenos torcedores, este kit oferece um design autêntico, ideal para exibir o amor pelo Clube do Povo em cada passo. Confeccionadas em tecido macio e respirável, as meias do Corinthians garantem bem-estar máximo e um ajuste confortável para as brincadeiras, no dia a dia ou para acompanhar os pais nos jogos, enquanto as cores e o escudo em destaque reforçam a conexão mirim com o Coringão. Vista os futuros craques com o orgulho alvinegro – peça já o kit infantil e aproveite!
    </p> <ul data-v-705c2b21="""" class=""features--attributes"">
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Nome:</strong> Kit Meia Corinthians Infantil Rikam C/ 2 Pares
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Gênero:</strong> Unissex
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Indicado para:</strong> Dia a Dia
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Clube:</strong> Nacional
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Time:</strong> Corinthians SP
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Material:</strong> Algodão
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Composição:</strong> 73% Poliamida, 24% Algodão, 2% Poliéster, 1% Elastodieno
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Faixa Tensora:</strong> Não Contém
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Numeração Indicada:</strong> 13-16
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Garantia do Fabricante:</strong> Contra defeito de fabricação
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Kit composto por:</strong> 2 Pares
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Origem:</strong> Nacional
      </li> <li data-v-705c2b21="""">
<strong data-v-705c2b21=""""> Marca: </strong> <a data-v-705c2b21="""" href=""https://www.shoptimao.com.br/rikam"" target=""_blank"" rel=""noreferrer noopener"" class=""brand-link"">
          Rikam
        </a>
</li>
</ul>
</div>",Minha loja,,"","",true,25-28,25/28,,,,,,,,SKU_1768057601738_851,0.0,,0,deny,manual,29.99,34.90,true,true,,,,,1768057601738/199,https://cdn.shopify.com/s/files/1/0745/0771/4750/files/ASE-0514-026_zoom1_065335eb-c18e-457e-9b8a-60b50d9e8a04.jpg?v=1768057603,1,"",false,,,,,,,,,,,,,,,,,,kg,,,active
kit-meia-corinthians-infantil-rikam-c-2-pares-preto-branco-1,,,,,,,,,29/33,,,,,,,,SKU_1768057601738_528,0.0,,0,deny,manual,29.99,34.90,true,true,,,,,1768057601738/41,,,,,,,,,,,,,,,,,,,,,,kg,,,
kit-meia-corinthians-infantil-rikam-c-2-pares-preto-branco-1,,,,,,,,,17/20,,,,,,,,SKU_1768057601738_8,0.0,,0,deny,manual,29.99,34.90,true,true,,,,,1768057601738/830,,,,,,,,,,,,,,,,,,,,,,kg,,,
kit-meia-corinthians-infantil-rikam-c-2-pares-preto-branco-1,,,,,,,,,13/16,,,,,,,,SKU_1768057601738_992,0.0,,0,deny,manual,29.99,34.90,true,true,,,,,1768057601738/452,,,,,,,,,,,,,,,,,,,,,,kg,,,
shorts-infantil-nike-g-df-one-bike-feminino-preto-branco-1,Shorts Infantil Nike G Df One Bike Feminino - Preto+Branco,"<h2 data-v-705c2b21="""" id=""product-features-anchor"" class=""features--title"">
    Descrição do produto
  </h2> <div data-v-705c2b21="""" class=""feature__main-content"">
<p data-v-705c2b21="""" class=""features--description"">
      A tecnologia Dri-FIT do Shorts Infantil Nike One Bike Feminino ajuda a manter o corpo seco e confortável. Com modelagem ciclista, tecidos leves e macios, cós de cintura alta e painel traseiro em V, que seguem as linhas naturais do corpo. Ótima opção para fazer alongamentos, caminhadas ou até escalar com confiança.
    </p> <ul data-v-705c2b21="""" class=""features--attributes"">
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Nome:</strong> Shorts Infantil Nike G Df One Bike Feminino
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Gênero:</strong> Menina
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Departamento BS:</strong> Infantil
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Indicado para:</strong> Dia a Dia
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Estilo da Peça:</strong> Lisa
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Material:</strong> Poliéster
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Cós:</strong> Com elástico
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Composição:</strong> 83% POLYESTER 17% SPANDEX
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Garantia do Fabricante:</strong> Contra defeito de fabricação
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Origem:</strong> Estrangeira - Adquirida no mercado interno
      </li> <li data-v-705c2b21="""">
<strong data-v-705c2b21=""""> Marca: </strong> <a data-v-705c2b21="""" href=""https://www.shoptimao.com.br/nike"" target=""_blank"" rel=""noreferrer noopener"" class=""brand-link"">
          Nike
        </a>
</li>
</ul>
</div>",Minha loja,,"","",true,8A,8A,,,,,,,,SKU_1768057557429_30,0.0,,0,deny,manual,52.24,129.99,true,true,,,,,1768057557429/700,https://cdn.shopify.com/s/files/1/0745/0771/4750/files/2IC-3385-026_zoom1_de90ec94-213a-4e68-be1c-16367cfa5fc2.jpg?v=1768057563,1,"",false,,,,,,,,,,,,,,,,,,kg,,,active
shorts-infantil-nike-g-df-one-bike-feminino-preto-branco-1,,,,,,,,,10A,,,,,,,,SKU_1768057557429_448,0.0,,0,deny,manual,52.24,129.99,true,true,,,,,1768057557429/507,https://cdn.shopify.com/s/files/1/0745/0771/4750/files/2IC-3385-026_zoom2_56bb9874-f29e-4863-b709-372aae82ba75.jpg?v=1768057563,2,"",,,,,,,,,,,,,,,,,,,kg,,,
shorts-infantil-nike-g-df-one-bike-feminino-preto-branco-1,,,,,,,,,12A,,,,,,,,SKU_1768057557429_971,0.0,,0,deny,manual,52.24,129.99,true,true,,,,,1768057557429/132,https://cdn.shopify.com/s/files/1/0745/0771/4750/files/2IC-3385-026_zoom3_5077d267-fc58-47b3-a5c3-de58723acbe3.jpg?v=1768057563,3,"",,,,,,,,,,,,,,,,,,,kg,,,
shorts-infantil-nike-g-df-one-bike-feminino-preto-branco-1,,,,,,,,,14A,,,,,,,,SKU_1768057557429_464,0.0,,0,deny,manual,52.24,129.99,true,true,,,,,1768057557429/999,https://cdn.shopify.com/s/files/1/0745/0771/4750/files/2IC-3385-026_zoom4_0ccea20a-5f72-4de6-a91f-c4a1a0bf27b4.jpg?v=1768057563,4,"",,,,,,,,,,,,,,,,,,,kg,,,
shorts-infantil-nike-g-df-one-bike-feminino-preto-branco-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0745/0771/4750/files/2IC-3385-026_zoom5_4891676d-7dca-41a9-9e37-d2c599886c2f.jpg?v=1768057563,5,"",,,,,,,,,,,,,,,,,,,,,,
meia-corinthians-cano-medio-preto-2,Meia Corinthians Cano Médio - Preto,"<h2 data-v-705c2b21="""" id=""product-features-anchor"" class=""features--title"">
    Descrição do produto
  </h2> <div data-v-705c2b21="""" class=""feature__main-content"">
<p data-v-705c2b21="""" class=""features--description"">
      Conforto absoluto do calcanhar à ponta dos pés com a meia Corinthians cano médio, o acessório que faltava para completar seu uniforme de torcedor. Desenvolvida com uma mistura de fibras elásticas e algodão, ela oferece um ajuste firme que não escorrega durante o movimento. O calcanhar verdadeiro e a ponta reforçada garantem maior durabilidade, enquanto o design com o logo do clube adiciona um detalhe especial ao seu visual esportivo. É ideal para usar com tênis de treino ou para aquele futebol com os amigos no final de semana. Cuide dos seus pés com a qualidade que o Timão exige. Garanta o seu par e caminhe com a força da fiel!
    </p> <ul data-v-705c2b21="""" class=""features--attributes"">
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Nome:</strong> Meia Corinthians Cano Médio
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Gênero:</strong> Unissex
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Indicado para:</strong> Jogo
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Clube:</strong> Nacional
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Time:</strong> Corinthians SP
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Material:</strong> Algodão
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Composição:</strong> 86% Algodão, 10% Poliamida, 4% Elastano
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Garantia do Fabricante:</strong> CONTRA DEFEITO DE FABRICAÇÃO
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Origem:</strong> Nacional
      </li> <li data-v-705c2b21="""">
<strong data-v-705c2b21=""""> Marca: </strong> <a data-v-705c2b21="""" href=""https://www.shoptimao.com.br/coimbra"" target=""_blank"" rel=""noreferrer noopener"" class=""brand-link"">
          Coimbra
        </a>
</li>
</ul>
</div>",Minha loja,,"","",true,35-39,35/39,,,,,,,,SKU_1768057554752_795,0.0,,0,deny,manual,24.99,,true,true,,,,,1768057554752/318,https://cdn.shopify.com/s/files/1/0745/0771/4750/files/RT4-04LR-006_zoom1_16e0ccbf-1f70-445b-9a60-dae6b9edb7b5.jpg?v=1768057556,1,"",false,,,,,,,,,,,,,,,,,,kg,,,active
meia-corinthians-cano-medio-preto-2,,,,,,,,,40/44,,,,,,,,SKU_1768057554752_281,0.0,,0,deny,manual,24.99,,true,true,,,,,1768057554752/390,,,,,,,,,,,,,,,,,,,,,,kg,,,
meia-cano-medio-corinthians-coimbra-preto-1,Meia Cano Médio Corinthians Coimbra - Preto,"<h2 data-v-705c2b21="""" id=""product-features-anchor"" class=""features--title"">
    Descrição do produto
  </h2> <div data-v-705c2b21="""" class=""feature__main-content"">
<p data-v-705c2b21="""" class=""features--description"">
      Leve o Timão para todo lugar com a  Meia Cano Médio Corinthians Coimbra! Confeccionada em materiais leves e confortáveis, oferece ajuste perfeito para o dia a dia do corintiano. Com as iniciais do Coringão, a meia do Corinthians é a escolha certa para o torcedor que valoriza a história do Timão e leva seu amor para as ruas. A peça combina história, estilo e conforto para o fiel torcedor. Dica: combine com sua camisa do Corinthians preferida para um visual cheio de personalidade. Aposte!
    </p> <ul data-v-705c2b21="""" class=""features--attributes"">
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Nome:</strong> Meia Cano Médio Corinthians Coimbra
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Gênero:</strong> Unissex
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Indicado para:</strong> Jogo
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Clube:</strong> Nacional
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Time:</strong> Corinthians SP
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Material:</strong> Algodão
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Composição:</strong> 86% Algodão, 10% Poliamida, 4% Elastano
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Faixa Tensora:</strong> Não Contém
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Numeração Indicada:</strong> 39 Ao 43
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Garantia do Fabricante:</strong> Contra defeito de fabricação
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Origem:</strong> Nacional
      </li> <li data-v-705c2b21="""">
<strong data-v-705c2b21=""""> Marca: </strong> <a data-v-705c2b21="""" href=""https://www.shoptimao.com.br/coimbra"" target=""_blank"" rel=""noreferrer noopener"" class=""brand-link"">
          Coimbra
        </a>
</li>
</ul>
</div>",Minha loja,,"","",true,Title,Default Title,,,,,,,,SKU_1768057552271_952,0.0,,0,deny,manual,29.99,,true,true,,,,,1768057552271/363,https://cdn.shopify.com/s/files/1/0745/0771/4750/files/RT4-04AC-006_zoom1_1a9675ac-1554-49d6-818c-8c517275359d.jpg?v=1768057554,1,"",false,,,,,,,,,,,,,,,,,,kg,,,active
meia-cano-medio-corinthians-coimbra-preto-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0745/0771/4750/files/RT4-04AC-006_zoom2_02bcafcc-70d1-4d01-8a8d-a11f648dc756.jpg?v=1768057554,2,"",,,,,,,,,,,,,,,,,,,,,,
camisa-polo-corinthians-com-punho-feminina-preto-1,Camisa Polo Corinthians com Punho Feminina - Preto,"<h2 data-v-705c2b21="""" id=""product-features-anchor"" class=""features--title"">
    Descrição do produto
  </h2> <div data-v-705c2b21="""" class=""feature__main-content"">
<p data-v-705c2b21="""" class=""features--description"">
      Aposte na camisa polo Corinthians com punho feminina, modelo que une a tradição do futebol com detalhes de moda que fazem toda a diferença no look. O grande destaque são os punhos trabalhados nas mangas, que proporcionam um ajuste perfeito e um toque extra de estilo ao design clássico. Confeccionada em tecido leve e flexível, ela se adapta aos seus movimentos, oferecendo conforto absoluto durante todo o dia. O escudo do Corinthians em alta definição mostra que o amor pelo clube está em cada detalhe desta peça exclusiva. Transforme seu visual de torcedora com um item moderno e cheio de personalidade. Adquira a sua e torça com muito mais estilo!
    </p> <ul data-v-705c2b21="""" class=""features--attributes"">
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Nome:</strong> Camisa Polo Corinthians com Punho Feminina
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Gênero:</strong> Feminino
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Composição:</strong> 100% Algodão
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Indicado para:</strong> Dia a Dia
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Clube:</strong> Nacional
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Time:</strong> Corinthians SP
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Manga:</strong> Manga Curta
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Estilo da Peça:</strong> Com logo
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Material:</strong> Algodão
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Dimensões Aproximadas:</strong> Medidas da Peça ( Tamanho P) - Ombro: 38 cm, Busto: 90 cm, Comprimento: 63 cm
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Garantia do Fabricante:</strong> CONTRA DEFEITO DE FABRICAÇÃO
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Origem:</strong> Nacional
      </li> <li data-v-705c2b21="""">
<strong data-v-705c2b21=""""> Marca: </strong> <a data-v-705c2b21="""" href=""https://www.shoptimao.com.br/coimbra"" target=""_blank"" rel=""noreferrer noopener"" class=""brand-link"">
          Coimbra
        </a>
</li>
</ul>
</div>",Minha loja,,"","",true,P,P,,,,,,,,SKU_1768057544577_21,0.0,,0,deny,manual,208.99,219.99,true,true,,,,,1768057544577/621,https://cdn.shopify.com/s/files/1/0745/0771/4750/files/RT4-04LE-006_zoom1_b47c4c56-c71f-4362-97aa-f085637a0dc0.jpg?v=1768057553,1,"",false,,,,,,,,,,,,,,,,,,kg,,,active
camisa-polo-corinthians-com-punho-feminina-preto-1,,,,,,,,,M,,,,,,,,SKU_1768057544577_339,0.0,,0,deny,manual,208.99,219.99,true,true,,,,,1768057544577/366,https://cdn.shopify.com/s/files/1/0745/0771/4750/files/RT4-04LE-006_zoom2_bc4889d2-d45f-4b13-8b78-7cf0d5291aec.jpg?v=1768057553,2,"",,,,,,,,,,,,,,,,,,,kg,,,
camisa-polo-corinthians-com-punho-feminina-preto-1,,,,,,,,,G,,,,,,,,SKU_1768057544577_735,0.0,,0,deny,manual,208.99,219.99,true,true,,,,,1768057544577/923,https://cdn.shopify.com/s/files/1/0745/0771/4750/files/RT4-04LE-006_zoom3_27fdcdc2-0f83-455e-9ab4-53fb4d4aa805.jpg?v=1768057553,3,"",,,,,,,,,,,,,,,,,,,kg,,,
camisa-polo-corinthians-com-punho-feminina-preto-1,,,,,,,,,GG,,,,,,,,SKU_1768057544577_840,0.0,,0,deny,manual,208.99,219.99,true,true,,,,,1768057544577/448,https://cdn.shopify.com/s/files/1/0745/0771/4750/files/RT4-04LE-006_zoom4_845ce403-fe7d-4246-bf74-548d079cc793.jpg?v=1768057553,4,"",,,,,,,,,,,,,,,,,,,kg,,,
camisa-polo-corinthians-com-punho-feminina-preto-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0745/0771/4750/files/RT4-04LE-006_zoom5_bdeb7a26-5de3-4b14-a42e-613af8046123.jpg?v=1768057553,5,"",,,,,,,,,,,,,,,,,,,,,,
camisa-polo-corinthians-com-punho-feminina-preto-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0745/0771/4750/files/RT4-04LE-006_zoom6_8c0b2e6e-5c46-4035-a59f-28657e46cb0a.jpg?v=1768057553,6,"",,,,,,,,,,,,,,,,,,,,,,
camisa-polo-corinthians-com-punho-feminina-preto-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0745/0771/4750/files/RT4-04LE-006_zoom7_e9c75c78-7266-4122-810b-fffb751cc040.jpg?v=1768057553,7,"",,,,,,,,,,,,,,,,,,,,,,
camisa-polo-corinthians-com-punho-feminina-preto-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0745/0771/4750/files/RT4-04LE-006_zoom8_aa117e5c-9934-4c0a-9140-15b0af64a76d.jpg?v=1768057553,8,"",,,,,,,,,,,,,,,,,,,,,,
chinelo-slide-nike-victori-print-feminino-chumbo-1,Chinelo Slide Nike Victori Print Feminino - Chumbo,"<h2 data-v-705c2b21="""" id=""product-features-anchor"" class=""features--title"">
    Descrição do produto
  </h2> <div data-v-705c2b21="""" class=""feature__main-content"">
<p data-v-705c2b21="""" class=""features--description"">
      Pise macio e com estilo com o Chinelo Slide Nike Victori Print Feminino! Uma peça que combina o conforto clássico da Nike com um design moderno e estampado, ideal para mulheres que buscam relaxamento e um toque de personalidade. Confeccionado com espuma macia na tira e na sola, este chinelo oferece amortecimento superior e uma sensação de bem-estar a cada passo. A estampa exclusiva adiciona um elemento visual único, destacando a peça. O design slide, fácil de calçar, é perfeito para a piscina, praia, academia ou para um look casual descontraído. Sinta o conforto e o estilo Nike. Garanta já o seu e vista a leveza!
    </p> <ul data-v-705c2b21="""" class=""features--attributes"">
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Nome:</strong> Chinelo Slide Nike Victori Print Feminino
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Gênero:</strong> Feminino
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Indicado para:</strong> Dia a Dia
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Material:</strong> Borracha
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Garantia do Fabricante:</strong> Contra defeito de fabricação
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Origem:</strong> Estrangeira - Adquirida no mercado interno
      </li> <li data-v-705c2b21="""">
<strong data-v-705c2b21=""""> Marca: </strong> <a data-v-705c2b21="""" href=""https://www.shoptimao.com.br/nike"" target=""_blank"" rel=""noreferrer noopener"" class=""brand-link"">
          Nike
        </a>
</li>
</ul>
</div>",Minha loja,,"","",true,33.5,33.5,,,,,,,,SKU_1768057547325_989,0.0,,0,deny,manual,99.99,229.99,true,true,,,,,1768057547325/296,https://cdn.shopify.com/s/files/1/0745/0771/4750/files/HZM-5146-040_zoom1_a18d1d96-eedb-4056-8020-aef75f6ea5d3.jpg?v=1768057551,1,"",false,,,,,,,,,,,,,,,,,,kg,,,active
chinelo-slide-nike-victori-print-feminino-chumbo-1,,,,,,,,,35,,,,,,,,SKU_1768057547325_387,0.0,,0,deny,manual,99.99,229.99,true,true,,,,,1768057547325/670,https://cdn.shopify.com/s/files/1/0745/0771/4750/files/HZM-5146-040_zoom2_ce9eb287-b555-430f-abea-0784b4ce3946.jpg?v=1768057551,2,"",,,,,,,,,,,,,,,,,,,kg,,,
chinelo-slide-nike-victori-print-feminino-chumbo-1,,,,,,,,,36,,,,,,,,SKU_1768057547325_284,0.0,,0,deny,manual,99.99,229.99,true,true,,,,,1768057547325/998,https://cdn.shopify.com/s/files/1/0745/0771/4750/files/HZM-5146-040_zoom3_f6148a70-3d72-4df1-bff1-e90e885b4e07.jpg?v=1768057551,3,"",,,,,,,,,,,,,,,,,,,kg,,,
chinelo-slide-nike-victori-print-feminino-chumbo-1,,,,,,,,,37.5,,,,,,,,SKU_1768057547325_755,0.0,,0,deny,manual,99.99,229.99,true,true,,,,,1768057547325/456,https://cdn.shopify.com/s/files/1/0745/0771/4750/files/HZM-5146-040_zoom4_d1dc318f-aff1-49b3-bd21-264dde73849f.jpg?v=1768057551,4,"",,,,,,,,,,,,,,,,,,,kg,,,
chinelo-slide-nike-victori-print-feminino-chumbo-1,,,,,,,,,39,,,,,,,,SKU_1768057547325_124,0.0,,0,deny,manual,99.99,229.99,true,true,,,,,1768057547325/960,,,,,,,,,,,,,,,,,,,,,,kg,,,
meia-corinthians-cano-medio-branco-1,Meia Corinthians Cano Médio - Branco,"<h2 data-v-705c2b21="""" id=""product-features-anchor"" class=""features--title"">
    Descrição do produto
  </h2> <div data-v-705c2b21="""" class=""feature__main-content"">
<p data-v-705c2b21="""" class=""features--description"">
      Conforto absoluto do calcanhar à ponta dos pés com a meia Corinthians cano médio, o acessório que faltava para completar seu uniforme de torcedor. Desenvolvida com uma mistura de fibras elásticas e algodão, ela oferece um ajuste firme que não escorrega durante o movimento. O calcanhar verdadeiro e a ponta reforçada garantem maior durabilidade, enquanto o design com o logo do clube adiciona um detalhe especial ao seu visual esportivo. É ideal para usar com tênis de treino ou para aquele futebol com os amigos no final de semana. Cuide dos seus pés com a qualidade que o Timão exige. Garanta o seu par e caminhe com a força da fiel!
    </p> <ul data-v-705c2b21="""" class=""features--attributes"">
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Nome:</strong> Meia Corinthians Cano Médio
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Gênero:</strong> Unissex
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Indicado para:</strong> Jogo
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Clube:</strong> Nacional
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Time:</strong> Corinthians SP
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Material:</strong> Algodão
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Composição:</strong> 86% Algodão, 10% Poliamida, 4% Elastano
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Garantia do Fabricante:</strong> CONTRA DEFEITO DE FABRICAÇÃO
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Origem:</strong> Nacional
      </li> <li data-v-705c2b21="""">
<strong data-v-705c2b21=""""> Marca: </strong> <a data-v-705c2b21="""" href=""https://www.shoptimao.com.br/coimbra"" target=""_blank"" rel=""noreferrer noopener"" class=""brand-link"">
          Coimbra
        </a>
</li>
</ul>
</div>",Minha loja,,"","",true,35-39,35/39,,,,,,,,SKU_1768057550380_613,0.0,,0,deny,manual,24.99,,true,true,,,,,1768057550380/75,https://cdn.shopify.com/s/files/1/0745/0771/4750/files/RT4-04LU-014_zoom1_3ad77abc-011d-4c51-989c-50b46ff203dd.jpg?v=1768057551,1,"",false,,,,,,,,,,,,,,,,,,kg,,,active
